Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell
ENSG00000186352,ANKRD37,-139.29422812579966,0.0046995636119503189,139.29422812579668,0.034591194968553458
ENSG00000109775,UFSP2,-153.6449887021879,0.018462571332661968,153.64498870217898,0.072327044025157231
ENSG00000168491,CCDC110,-67.089490554761653,0.0,67.089490554765746,0.0020964360587002098
ENSG00000249679,RP11-279O9.4,-47.507671918853255,0.0,47.50767191885496,0.0020964360587002098
ENSG00000145476,CYP4V2,-207.52617884320094,0.00033568311513930849,207.5261788431865,0.033542976939203356
ENSG00000109536,FRG1,-465.03678492383654,0.093991272239006385,465.0367849238516,0.51677148846960164
ENSG00000164366,CCDC127,-174.60573436234014,0.0093991272239006378,174.60573436234401,0.050314465408805034
ENSG00000073578,SDHA,-467.41640291933192,0.04061765693185633,467.41640291932129,0.40461215932914046
ENSG00000249915,PDCD6,-772.50958408195481,0.070157771064115471,772.50958408189479,0.95492662473794554
ENSG00000063438,AHRR,-47.507671918853497,0.0,47.507671918854989,0.0010482180293501049
ENSG00000221990,C5orf55,-86.458691736227053,0.002014098690835851,86.458691736219819,0.013626834381551363
ENSG00000180104,EXOC3,-214.65672830120383,0.0046995636119503189,214.65672830117697,0.042976939203354297
ENSG00000188242,CTD-2228K2.5,-166.32587420826971,0.0016784155756965425,166.3258742082534,0.027253668763102725
ENSG00000112877,CEP72,-47.968779444153924,0.0043638804968110104,47.968779444152673,0.015723270440251572
ENSG00000171368,TPPP,-47.507671918853248,0.0,47.507671918855195,0.0010482180293501049
ENSG00000268885,AC026740.1,15.213937230812498,0.00033568311513930849,-15.213937230811316,0.0
ENSG00000271781,CTD-2589H19.6,-33.044154282796377,0.0010070493454179255,33.044154282790799,0.0041928721174004195
ENSG00000188818,ZDHHC11,-61.52308273205594,0.00033568311513930849,61.523082732052515,0.0041928721174004195
ENSG00000028310,BRD9,-255.29604314129179,0.016784155756965426,255.29604314127988,0.1069182389937107
ENSG00000071539,TRIP13,-135.93833323666044,0.031218529707955689,135.9383332366647,0.13102725366876311
ENSG00000113504,SLC12A7,-32.06468846679639,0.026518966096005372,32.064688466799694,0.033542976939203356
ENSG00000174358,SLC6A19,25.630583633206712,0.0030211480362537764,-25.630583633204701,0.0010482180293501049
ENSG00000164362,TERT,-65.387646003814766,0.0,65.387646003813998,0.0031446540880503146
ENSG00000049656,CLPTM1L,-261.61729855887188,0.0090634441087613302,261.61729855889075,0.088050314465408799
ENSG00000153395,LPCAT1,-283.8829700345787,0.00067136623027861698,283.8829700345695,0.049266247379454925
ENSG00000271119,CTD-2012J19.3,-47.507671918853504,0.0,47.507671918856552,0.0010482180293501049
ENSG00000171421,MRPL36,-485.0115086009838,0.052366565961732128,485.01150860095959,0.43710691823899372
ENSG00000145494,NDUFS6,-818.36002551767854,0.1379657603222558,818.36002551764852,1.3490566037735849
ENSG00000164151,KIAA0947,-105.35514232383736,0.0070493454179254783,105.35514232382906,0.031446540880503145
ENSG00000133398,MED10,-579.9622638221183,0.072171869754951323,579.96226382213456,0.55870020964360589
ENSG00000215218,UBE2QL1,-47.50767191885317,0.0,47.507671918855202,0.0010482180293501049
ENSG00000037474,NSUN2,-338.64130481744581,0.0087277609936220208,338.64130481742569,0.1278825995807128
ENSG00000145545,SRD5A1,-274.17741863581358,0.0033568311513930849,274.17741863581466,0.07337526205450734
ENSG00000112941,PAPD7,-109.94720820301301,0.0023497818059751594,109.94720820301025,0.015723270440251572
ENSG00000124275,MTRR,-174.63017873638114,0.0040281973816717019,174.63017873638896,0.0440251572327044
ENSG00000124279,FASTKD3,-262.79246043137186,0.002014098690835851,262.79246043138903,0.077568134171907763
ENSG00000247516,MIR4458HG,-146.79471413848054,0.00067136623027861698,146.79471413848759,0.01781970649895178
ENSG00000250786,SNHG18,-39.019364557164941,0.00033568311513930849,39.019364557165268,0.0010482180293501049
ENSG00000150756,FAM173B,-123.12372742668593,0.0040281973816717019,123.12372742667608,0.026205450733752619
ENSG00000248968,CTD-2256P15.1,15.213937230812745,0.00033568311513930849,-15.213937230811315,0.0
ENSG00000150753,CCT5,-672.42580111301254,0.10036925142665323,672.42580111301925,1.1960167714884695
ENSG00000271980,CTD-2256P15.4,19.972239210615871,0.0010070493454179255,-19.972239210615538,0.0
ENSG00000164237,CMBL,-200.27361416928289,0.019133937562940583,200.27361416927468,0.14570230607966456
ENSG00000259802,CTD-2256P15.2,-109.96188935895658,0.00033568311513930849,109.96188935895441,0.009433962264150943
ENSG00000145495,MARCH6,-36.479881162136394,0.069486404833836862,36.479881162137495,0.1069182389937107
ENSG00000145491,ROPN1L,-74.568860052832889,0.0,74.568860052831511,0.0031446540880503146
ENSG00000112977,DAP,-237.29859344988822,0.074857334676065798,237.29859344986204,0.20230607966457023
ENSG00000272324,CTD-2154B17.4,-33.773792522242992,0.00033568311513930849,33.773792522244385,0.0010482180293501049
ENSG00000038382,TRIO,-144.74233178364801,0.00067136623027861698,144.74233178366026,0.015723270440251572
ENSG00000145569,FAM105A,-519.53335828247816,0.0036925142665323934,519.53335828248089,0.22117400419287211
ENSG00000261360,CTD-2165H16.4,-38.723872759442798,0.00033568311513930849,38.723872759444134,0.0020964360587002098
ENSG00000154124,FAM105B,-190.76051033279305,0.0040281973816717019,190.7605103327802,0.038784067085953881
ENSG00000154122,ANKH,58.691220697460352,0.13897280966767372,-58.691220697459727,0.15199161425576521
ENSG00000173545,ZNF622,-237.49626333291664,0.025511916750587445,237.49626333289697,0.13207547169811321
ENSG00000154153,FAM134B,-92.361146350966308,0.00067136623027861698,92.36114635096186,0.0052410901467505244
ENSG00000145555,MYO10,-66.837263398887913,0.0,66.83726339888814,0.0020964360587002098
ENSG00000176788,BASP1,-239.65838079312076,0.0,239.65838079309657,0.04716981132075472
ENSG00000113360,DROSHA,-236.93905710626561,0.0010070493454179255,236.9390571062624,0.051362683438155136
ENSG00000082213,C5orf22,-100.03103326358912,0.0050352467270896274,100.03103326358303,0.024109014675052411
ENSG00000133401,PDZD2,-47.507671918853255,0.0,47.507671918854797,0.0010482180293501049
ENSG00000113384,GOLPH3,-269.2699946713567,0.021819402484055051,269.26999467137028,0.14360587002096437
ENSG00000272086,CTD-2186M15.3,-135.59931473385538,0.0023497818059751594,135.59931473384685,0.024109014675052411
ENSG00000150712,MTMR12,-140.62214454193463,0.0033568311513930849,140.62214454193537,0.027253668763102725
ENSG00000056097,ZFR,-237.01764843202713,0.020476670023497817,237.0176484320132,0.12893081761006289
ENSG00000113387,SUB1,-943.70449261017484,0.20678079892581402,943.70449261014414,2.1477987421383649
ENSG00000113389,NPR3,-233.41867320399206,0.00033568311513930849,233.41867320397398,0.041928721174004195
ENSG00000249572,CTD-2203K17.1,31.215542024626316,0.002014098690835851,-31.215542024625996,0.0
ENSG00000113407,TARS,-198.94103593083639,0.059080228264518295,198.94103593082491,0.26729559748427673
ENSG00000242110,AMACR,-47.50767191885457,0.0,47.507671918857675,0.0010482180293501049
ENSG00000082196,C1QTNF3,-86.251852441826514,0.00033568311513930849,86.251852441831929,0.0052410901467505244
ENSG00000113456,RAD1,-271.97077581087933,0.032561262168512926,271.97077581086899,0.22431865828092243
ENSG00000113460,BRIX1,-507.10120375744572,0.034239677744209468,507.10120375744555,0.57756813417190778
ENSG00000168724,DNAJC21,-192.00492816319991,0.010741859684457872,192.00492816319289,0.064989517819706494
ENSG00000152582,SPEF2,-114.52198205767272,0.00033568311513930849,114.52198205767985,0.008385744234800839
ENSG00000168685,IL7R,-235.23461951816546,0.0026854649211144679,235.23461951817768,0.060796645702306078
ENSG00000152611,CAPSL,-81.09141112029549,0.0,81.091411120292463,0.0052410901467505244
ENSG00000168671,UGT3A2,-62.448502940063541,0.0,62.448502940062944,0.0031446540880503146
ENSG00000164187,LMBRD2,-86.238615931352982,0.0050352467270896274,86.238615931352271,0.0220125786163522
ENSG00000145604,SKP2,-315.36596518619007,0.0063779791876468614,315.36596518617608,0.12264150943396226
ENSG00000152620,NADK2,-184.17456921538317,0.0060422960725075529,184.17456921538121,0.07337526205450734
ENSG00000079215,SLC1A3,-110.95769611840429,0.0,110.9576961183996,0.008385744234800839
ENSG00000164190,NIPBL,-232.54223723288857,0.029875797247398455,232.54223723289923,0.13731656184486374
ENSG00000197603,C5orf42,-100.3212739557431,0.0,100.3212739557481,0.008385744234800839
ENSG00000113569,NUP155,-171.89625363946772,0.0023497818059751594,171.89625363945891,0.033542976939203356
ENSG00000082068,WDR70,-215.05356279284862,0.012084592145015106,215.05356279283527,0.091194968553459113
ENSG00000164327,RICTOR,-167.88897716418592,0.034575360859348772,167.8889771641939,0.095387840670859536
ENSG00000082074,FYB,-505.16909943862805,0.0077207116482040953,505.16909943867154,0.23689727463312368
ENSG00000269215,AC008964.1,-37.706922166958613,0.00067136623027861698,37.70692216695916,0.0020964360587002098
ENSG00000153071,DAB2,-163.78473391467537,0.0,163.78473391467384,0.025157232704402517
ENSG00000171522,PTGER4,-390.02446762075169,0.001342732460557234,390.02446762077648,0.11320754716981132
ENSG00000113638,TTC33,-0.46536988195585133,0.0080563947633434038,0.46536988195534423,0.014675052410901468
ENSG00000132356,PRKAA1,-145.81845767890374,0.014098690835850957,145.81845767889249,0.075471698113207544
ENSG00000145592,RPL37,-1461.381886526952,0.43303121852970794,1461.3818865269209,10.940251572327044
ENSG00000132357,CARD6,-11.842349703710552,0.0016784155756965425,11.842349703712348,0.0052410901467505244
ENSG00000083720,OXCT1,-202.34242380307617,0.025176233635448138,202.34242380308504,0.13626834381551362
ENSG00000205765,C5orf51,-89.261591150849299,0.0036925142665323934,89.261591150846002,0.026205450733752619
ENSG00000151876,FBXO4,-254.70922861842817,0.014098690835850957,254.70922861843852,0.1278825995807128
ENSG00000198865,CCDC152,-231.33318658504243,0.0040281973816717019,231.33318658502154,0.062893081761006289
ENSG00000250722,SEPP1,-55.369290642222047,0.027190332326283987,55.369290642224087,0.055555555555555552
ENSG00000271788,CTD-2201E18.5,24.756861710535819,0.0010070493454179255,-24.756861710534672,0.0
ENSG00000251131,CTD-2035E11.3,-262.66717219614503,0.001342732460557234,262.66717219612678,0.045073375262054509
ENSG00000177721,ANXA2R,-217.17954071935179,0.00067136623027861698,217.17954071936381,0.045073375262054509
ENSG00000215068,AC025171.1,-73.616245841450819,0.0030211480362537764,73.616245841456717,0.012578616352201259
ENSG00000272144,CTD-2035E11.5,-60.438954782818172,0.00067136623027861698,60.438954782816126,0.0073375262054507341
ENSG00000172262,ZNF131,-245.23248833782267,0.015105740181268883,245.23248833781892,0.11425576519916142
ENSG00000112972,HMGCS1,-172.96079500146456,0.0060422960725075529,172.96079500145592,0.050314465408805034
ENSG00000151882,CCL28,-152.79253848887629,0.00033568311513930849,152.79253848888629,0.015723270440251572
ENSG00000151881,C5orf28,-214.07857811238139,0.0046995636119503189,214.07857811239779,0.057651991614255764
ENSG00000172244,C5orf34,-43.239083756820747,0.0043638804968110104,43.239083756822616,0.013626834381551363
ENSG00000172239,PAIP1,-240.11192690222256,0.041624706277274257,240.11192690223706,0.1750524109014675
ENSG00000248092,NNT-AS1,-276.23981451152946,0.0050352467270896274,276.23981451151855,0.096436058700209645
ENSG00000112992,NNT,-310.09697248922691,0.017119838872104734,310.09697248920651,0.18134171907756813
ENSG00000251141,RP11-53O19.1,-54.714088607827129,0.00033568311513930849,54.714088607828707,0.0041928721174004195
ENSG00000112996,MRPS30,-430.19036534321384,0.020476670023497817,430.19036534324704,0.29140461215932911
ENSG00000272335,RP11-53O19.3,-51.896008653641069,0.00033568311513930849,51.896008653643293,0.0020964360587002098
ENSG00000170571,EMB,-443.46334125847119,0.0050352467270896274,443.46334125847528,0.16457023060796647
ENSG00000151883,PARP8,-280.91910255840708,0.002014098690835851,280.919102558406,0.062893081761006289
ENSG00000213949,ITGA1,-66.15670492358565,0.0,66.156704923589558,0.0020964360587002098
ENSG00000152684,PELO,-221.22420518928968,0.00067136623027861698,221.22420518928001,0.041928721174004195
ENSG00000164172,MOCS2,-261.38822896922562,0.0080563947633434038,261.3882289692362,0.095387840670859536
ENSG00000247796,CTD-2366F13.1,-101.80075298864702,0.00033568311513930849,101.80075298865547,0.009433962264150943
ENSG00000134363,FST,-68.007798679577306,0.0,68.007798679580873,0.0041928721174004195
ENSG00000164258,NDUFS4,-550.67202303397664,0.078214165827458881,550.67202303394163,0.60272536687631029
ENSG00000185305,ARL15,-73.170097874304375,0.0046995636119503189,73.170097874308325,0.01781970649895178
ENSG00000249069,LINC01033,-47.507671918849582,0.0,47.507671918853596,0.0010482180293501049
ENSG00000178996,SNX18,-211.37272989115672,0.0016784155756965425,211.37272989114098,0.049266247379454925
ENSG00000164283,ESM1,-47.507671918854562,0.0,47.507671918857163,0.0010482180293501049
ENSG00000113088,GZMK,-336.09433568386265,0.022155085599194362,336.09433568385748,0.39727463312368971
ENSG00000145649,GZMA,-456.105672132959,0.019133937562940583,456.10567213298685,0.91404612159329135
ENSG00000067248,DHX29,-134.3797883077369,0.11782477341389729,134.37978830773702,0.240041928721174
ENSG00000039123,SKIV2L2,-155.41561201427515,0.021148036253776436,155.41561201428041,0.10377358490566038
ENSG00000067113,PPAP2A,-100.67391412909186,0.00033568311513930849,100.67391412909232,0.0062893081761006293
ENSG00000177058,SLC38A9,-114.95536436335625,0.0060422960725075529,114.95536436335028,0.034591194968553458
ENSG00000164509,IL31RA,-66.287624432281561,0.0,66.287624432276317,0.0020964360587002098
ENSG00000134352,IL6ST,-93.050738446397602,0.0073850285330647868,93.050738446392913,0.016771488469601678
ENSG00000227908,CTD-2031P19.3,-17.510195653922121,0.00033568311513930849,17.510195653921077,0.0010482180293501049
ENSG00000164512,ANKRD55,-42.649445429758352,0.00033568311513930849,42.649445429760284,0.0031446540880503146
ENSG00000095015,MAP3K1,-172.21896874618571,0.0023497818059751594,172.21896874619381,0.033542976939203356
ENSG00000155542,SETD9,-213.91881158775433,0.011748909029875798,213.91881158776792,0.087002096436058704
ENSG00000155545,MIER3,-98.209849010126092,0.0010070493454179255,98.209849010130569,0.009433962264150943
ENSG00000062194,GPBP1,-383.65976771188332,0.068143672373279618,383.65976771190014,0.2882599580712788
ENSG00000145632,PLK2,-107.35347657668008,0.0,107.35347657667396,0.0062893081761006293
ENSG00000175857,GAPT,-399.03057662559655,0.0016784155756965425,399.03057662559195,0.12264150943396226
ENSG00000152932,RAB3C,-47.507671918849162,0.0,47.507671918851955,0.0010482180293501049
ENSG00000113448,PDE4D,-117.89267883061969,0.00033568311513930849,117.89267883061034,0.010482180293501049
ENSG00000247345,RP11-266N13.2,-47.50767191884956,0.0,47.507671918853951,0.0010482180293501049
ENSG00000152931,PART1,-63.669189962295285,0.0,63.669189962297835,0.0020964360587002098
ENSG00000035499,DEPDC1B,-94.411015839630082,0.066465256797583083,94.411015839634516,0.15828092243186584
ENSG00000164181,ELOVL7,-6.702171906268017,0.00033568311513930849,6.7021719062662548,0.0010482180293501049
ENSG00000272308,RP11-231G3.1,-65.698467283618797,0.0,65.698467283621483,0.0020964360587002098
ENSG00000049167,ERCC8,-220.40813673766613,0.0010070493454179255,220.40813673768486,0.042976939203354297
ENSG00000164182,NDUFAF2,-487.15535990746281,0.0053709298422289359,487.15535990744809,0.27358490566037735
ENSG00000188725,SMIM15,-459.70677945710156,0.018462571332661968,459.70677945707587,0.30398322851153042
ENSG00000130449,ZSWIM6,-131.95266948000554,0.00067136623027861698,131.95266948000702,0.013626834381551363
ENSG00000068796,KIF2A,-300.03352519098667,0.0057066129573682444,300.03352519098138,0.091194968553459113
ENSG00000086189,DIMT1,-430.65187754906708,0.0087277609936220208,430.65187754910278,0.25157232704402516
ENSG00000086200,IPO11,-240.66618705044897,0.0040281973816717019,240.66618705043169,0.085953878406708595
ENSG00000153006,SREK1IP1,-384.23486153823166,0.081906680093991269,384.23486153820329,0.35744234800838576
ENSG00000153015,CWC27,-366.28817331484311,0.026183282980866064,366.28817331486215,0.240041928721174
ENSG00000272370,RP11-307L14.1,15.213937230809712,0.00067136623027861698,-15.213937230811048,0.0
ENSG00000049192,ADAMTS6,-66.819753142006533,0.0,66.819753142010541,0.0020964360587002098
ENSG00000250081,CTD-2116N20.1,-78.922769682922237,0.0,78.92276968291992,0.0031446540880503146
ENSG00000123219,CENPK,-196.50070137167779,0.10473313192346426,196.5007013716924,0.33962264150943394
ENSG00000113593,PPWD1,-228.52052668555152,0.0080563947633434038,228.52052668557246,0.085953878406708595
ENSG00000113595,TRIM23,23.835196940475051,0.017455521987244042,-23.835196940473349,0.014675052410901468
ENSG00000113597,TRAPPC13,-206.14715639395357,0.0053709298422289359,206.14715639395115,0.058700209643605873
ENSG00000253251,CTC-534A2.2,-113.23269198485063,0.0033568311513930849,113.23269198484839,0.0220125786163522
ENSG00000197860,SGTB,-153.1456419337573,0.001342732460557234,153.14564193376123,0.01781970649895178
ENSG00000123213,NLN,-215.47919672804363,0.00033568311513930849,215.47919672803752,0.041928721174004195
ENSG00000269961,CTD-2033C11.1,15.213937230811155,0.00033568311513930849,-15.213937230811315,0.0
ENSG00000112851,ERBB2IP,-227.92758669253897,0.012755958375293723,227.92758669252518,0.08385744234800839
ENSG00000153914,SREK1,-325.15856736482914,0.031218529707955689,325.15856736484159,0.23375262054507337
ENSG00000069020,MAST4,-127.12758527431336,0.001342732460557234,127.1275852743066,0.0220125786163522
ENSG00000229666,MAST4-AS1,-62.966569016822341,0.0010070493454179255,62.966569016825261,0.0062893081761006293
ENSG00000270107,CTD-2306M10.1,-66.925791299601968,0.0,66.925791299599553,0.0020964360587002098
ENSG00000134061,CD180,-242.79357523894615,0.0010070493454179255,242.7935752389225,0.045073375262054509
ENSG00000145675,PIK3R1,-59.389550930742871,0.054380664652567974,59.389550930740697,0.068134171907756808
ENSG00000145740,SLC30A5,-397.1342646467877,0.017119838872104734,397.13426464682692,0.22012578616352202
ENSG00000134057,CCNB1,-144.23420279555813,0.23900637797918764,144.2342027955529,0.69916142557651995
ENSG00000153044,CENPH,-461.43955754667832,0.04632426988922457,461.43955754671094,0.47589098532494761
ENSG00000134056,MRPS36,-311.487568365318,0.13494461228600202,311.48756836531641,0.46645702306079667
ENSG00000134058,CDK7,-213.10117126449776,0.012084592145015106,213.10117126451496,0.090146750524109018
ENSG00000183323,CCDC125,-150.18247318233242,0.0010070493454179255,150.18247318232702,0.024109014675052411
ENSG00000085231,TAF9,-769.13998989073195,0.14132259147364887,769.13998989076697,1.8574423480083857
ENSG00000152942,RAD17,-181.62123496277337,0.023497818059751596,181.62123496275927,0.10587002096436059
ENSG00000152939,MARVELD2,-183.80204417989299,0.0,183.80204417988023,0.023060796645702306
ENSG00000183474,GTF2H2C,-103.07473384026432,0.0036925142665323934,103.07473384025592,0.018867924528301886
ENSG00000205571,SMN2,-272.26559967828643,0.0036925142665323934,272.26559967831867,0.07337526205450734
ENSG00000172062,SMN1,-282.06262120294213,0.001342732460557234,282.06262120295719,0.074423480083857449
ENSG00000249437,NAIP,-181.78402879596115,0.00033568311513930849,181.78402879597331,0.01781970649895178
ENSG00000145736,GTF2H2,-227.72911086943597,0.01342732460557234,227.72911086944254,0.10377358490566038
ENSG00000145734,BDP1,-287.48561190264536,0.012755958375293723,287.48561190264786,0.1278825995807128
ENSG00000131844,MCCC2,-232.97774046143678,0.002014098690835851,232.97774046142078,0.060796645702306078
ENSG00000113048,MRPS27,-353.44638054509289,0.012084592145015106,353.44638054508795,0.15723270440251572
ENSG00000049883,PTCD2,-121.07234674607918,0.0016784155756965425,121.07234674607344,0.018867924528301886
ENSG00000178175,ZNF366,-81.640118113078714,0.0,81.640118113078756,0.0031446540880503146
ENSG00000083312,TNPO1,-161.33358697998207,0.013763007720711649,161.33358697997457,0.057651991614255764
ENSG00000271926,CTD-2376I4.1,15.213937230814953,0.00067136623027861698,-15.21393723081087,0.0
ENSG00000272081,CTD-2376I4.2,34.610565713865775,0.0023497818059751594,-34.610565713863259,0.0
ENSG00000157107,FCHO2,29.044647352186576,0.01812688821752266,-29.044647352187059,0.014675052410901468
ENSG00000157111,TMEM171,-141.71607357792624,0.0,141.71607357793633,0.013626834381551363
ENSG00000272525,RP11-79P5.9,-84.697508935708044,0.00067136623027861698,84.697508935698266,0.010482180293501049
ENSG00000145741,BTF3,-1086.0019394843521,1.6109432695535415,1086.0019394843557,7.8081761006289305
ENSG00000164331,ANKRA2,-158.25231196007084,0.023162134944612285,158.25231196007448,0.071278825995807121
ENSG00000164338,UTP15,-173.59979420889573,0.0016784155756965425,173.59979420889101,0.037735849056603772
ENSG00000250446,CTD-2275D24.3,-47.507671918854484,0.0,47.507671918855976,0.0010482180293501049
ENSG00000171617,ENC1,-114.95278851801399,0.0,114.95278851802296,0.008385744234800839
ENSG00000049860,HEXB,-657.65957782582132,0.016784155756965426,657.65957782580051,0.46540880503144655
ENSG00000164347,GFM2,-201.0529566740363,0.01342732460557234,201.0529566740185,0.099580712788259959
ENSG00000164346,NSA2,-605.39960239838729,0.034911043974488083,605.3996023983774,0.53459119496855345
ENSG00000198780,FAM169A,-64.659686430673489,0.0,64.659686430675308,0.0020964360587002098
ENSG00000113161,HMGCR,-125.52653142168035,0.0060422960725075529,125.52653142167409,0.034591194968553458
ENSG00000113163,COL4A3BP,-187.43705332881979,0.0077207116482040953,187.43705332881638,0.050314465408805034
ENSG00000122008,POLK,-212.45899563555059,0.018462571332661968,212.45899563554687,0.091194968553459113
ENSG00000189045,ANKDD1B,-67.042458127861764,0.0,67.042458127861025,0.0031446540880503146
ENSG00000152359,POC5,-110.45881750444946,0.0090634441087613302,110.4588175044405,0.031446540880503145
ENSG00000145703,IQGAP2,-299.32537860257685,0.0073850285330647868,299.32537860258441,0.11425576519916142
ENSG00000181104,F2R,-175.63704388098901,0.00067136623027861698,175.63704388098208,0.028301886792452831
ENSG00000164251,F2RL1,-101.77063874774014,0.00033568311513930849,101.7706387477467,0.008385744234800839
ENSG00000171643,S100Z,-205.1725809057049,0.00033568311513930849,205.17258090569413,0.028301886792452831
ENSG00000145708,CRHBP,-89.799564254792074,0.00067136623027861698,89.799564254786063,0.011530398322851153
ENSG00000164252,AGGF1,-247.88076968201435,0.010070493454179255,247.88076968199991,0.097484276729559755
ENSG00000132846,ZBED3,-116.4808633292354,0.0,116.48086332924314,0.008385744234800839
ENSG00000250802,ZBED3-AS1,-47.507671918853255,0.0,47.507671918854982,0.0010482180293501049
ENSG00000113231,PDE8B,-47.50767191885457,0.0,47.507671918857994,0.0010482180293501049
ENSG00000164253,WDR41,-313.88797477444729,0.0026854649211144679,313.88797477443711,0.1111111111111111
ENSG00000171530,TBCA,-774.57273726524966,0.061094326955354147,774.57273726528808,0.86373165618448633
ENSG00000132842,AP3B1,-206.64898626883573,0.0033568311513930849,206.64898626881094,0.057651991614255764
ENSG00000245556,CTD-2037K23.2,-180.72356210033783,0.0023497818059751594,180.72356210033331,0.032494758909853247
ENSG00000085365,SCAMP1,-204.33094868535431,0.0016784155756965425,204.33094868535269,0.041928721174004195
ENSG00000145685,LHFPL2,-117.37336319562461,0.0010070493454179255,117.37336319562741,0.018867924528301886
ENSG00000113273,ARSB,-127.06680390324891,0.0046995636119503189,127.06680390324212,0.024109014675052411
ENSG00000152409,JMY,-7.2623105217009947,0.0030211480362537764,7.26231052170216,0.0041928721174004195
ENSG00000164329,PAPD4,-211.36016222672305,0.024504867405169519,211.36016222672836,0.11740041928721175
ENSG00000177034,MTX3,-68.755308848429607,0.0,68.755308848431326,0.0041928721174004195
ENSG00000164300,SERINC5,-98.12028821520984,0.0040281973816717019,98.120288215202251,0.019916142557651992
ENSG00000039319,ZFYVE16,-170.84135832974738,0.00033568311513930849,170.84135832973777,0.018867924528301886
ENSG00000249042,CTD-2015H6.3,-81.869965817910042,0.0,81.869965817909616,0.0031446540880503146
ENSG00000152380,FAM151B,-69.411166411422244,0.00033568311513930849,69.411166411422343,0.0041928721174004195
ENSG00000189127,ANKRD34B,-38.577963880988619,0.00033568311513930849,38.577963880996037,0.0010482180293501049
ENSG00000251221,CTC-325J23.3,-47.507671918853497,0.0,47.507671918855181,0.0020964360587002098
ENSG00000228716,DHFR,-303.78833958241745,0.034575360859348772,303.78833958242046,0.23270440251572327
ENSG00000113318,MSH3,-160.40113350132384,0.001342732460557234,160.40113350132788,0.024109014675052411
ENSG00000247572,CKMT2-AS1,-171.8489221539599,0.0,171.8489221539626,0.019916142557651992
ENSG00000131732,ZCCHC9,-288.09495181671372,0.017455521987244042,288.09495181670178,0.1331236897274633
ENSG00000145687,SSBP2,-179.78592400332522,0.029875797247398455,179.78592400333673,0.11530398322851153
ENSG00000249483,CTD-2249K22.1,-33.456944501978448,0.00067136623027861698,33.456944501979855,0.0010482180293501049
ENSG00000152348,ATG10,-184.39272827102269,0.0053709298422289359,184.39272827103485,0.046121593291404611
ENSG00000186468,RPS23,-1470.5726836068898,0.37428667338032895,1470.5726836069184,13.70020964360587
ENSG00000271862,RP11-343L5.2,-81.753152138280512,0.0,81.753152138279532,0.0031446540880503146
ENSG00000174695,TMEM167A,-493.00573239813946,0.044645854313528029,493.00573239815219,0.37106918238993708
ENSG00000152422,XRCC4,-216.73115620805837,0.0053709298422289359,216.73115620803529,0.055555555555555552
ENSG00000038427,VCAN,-520.24457190073372,0.0046995636119503189,520.24457190070291,0.25995807127882598
ENSG00000249835,VCAN-AS1,-47.50767191885317,0.0,47.507671918854506,0.0010482180293501049
ENSG00000164176,EDIL3,40.642799159362532,0.0036925142665323934,-40.642799159360536,0.0
ENSG00000127184,COX7C,-1125.6105180909899,0.25511916750587443,1125.6105180909396,2.8291404612159328
ENSG00000145715,RASA1,-114.46299739865523,0.00067136623027861698,114.46299739864855,0.009433962264150943
ENSG00000272367,CTC-428H11.2,15.213937230811773,0.00033568311513930849,-15.213937230810981,0.0
ENSG00000134480,CCNH,-359.46945974125447,0.021483719368915744,359.46945974126021,0.21488469601677149
ENSG00000164180,TMEM161B,-88.379873599470272,0.0016784155756965425,88.379873599460865,0.011530398322851153
ENSG00000247828,TMEM161B-AS1,-156.6360331692444,0.0036925142665323934,156.636033169239,0.023060796645702306
ENSG00000081189,MEF2C,-422.30517350087678,0.0010070493454179255,422.30517350091799,0.1488469601677149
ENSG00000248309,MEF2C-AS1,-99.343090051477972,0.0,99.343090051472956,0.0073375262054507341
ENSG00000153140,CETN3,-123.00750371421246,0.017455521987244042,123.00750371421,0.055555555555555552
ENSG00000176055,MBLAC2,-122.14158741446218,0.0,122.14158741445218,0.011530398322851153
ENSG00000113356,POLR3G,-133.19525165384704,0.00033568311513930849,133.19525165385397,0.016771488469601678
ENSG00000176018,LYSMD3,-57.181880129306954,0.017791205102383349,57.181880129306379,0.038784067085953881
ENSG00000164199,GPR98,-47.507671918853568,0.0,47.507671918856616,0.0020964360587002098
ENSG00000248323,LUCAT1,-65.481155832838539,0.0,65.481155832836308,0.0031446540880503146
ENSG00000271762,RP11-213H15.4,-47.507671918848217,0.0,47.507671918850392,0.0010482180293501049
ENSG00000113369,ARRDC3,-78.361492628169799,0.0063779791876468614,78.361492628173181,0.01781970649895178
ENSG00000113391,FAM172A,-103.90894807652745,0.0036925142665323934,103.90894807653565,0.01781970649895178
ENSG00000248483,POU5F2,-57.957294874652646,0.00033568311513930849,57.957294874651211,0.0041928721174004195
ENSG00000185261,KIAA0825,-66.686968527466206,0.0030211480362537764,66.686968527468821,0.008385744234800839
ENSG00000133302,ANKRD32,-164.82271656219032,0.013091641490433032,164.82271656220558,0.07337526205450734
ENSG00000175471,MCTP1,-120.33490143106415,0.0010070493454179255,120.33490143107198,0.011530398322851153
ENSG00000153347,FAM81B,-38.111422596110792,0.00033568311513930849,38.11142259611205,0.0020964360587002098
